id,clause_id,article_id,article_code,clause_no,point,text,role,normalized_text
article_55_clause_2_point_a,article_55_clause_2,article_55,55,2,a,Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;,definition_or_list,neu cac hinh phat da tuyen la cung loai thi hinh phat chung duoc quyet dinh trong gioi han do bo luat nay quy dinh doi voi loai hinh phat do rieng doi voi hinh phat tien thi cac khoan tien phat duoc cong lai thanh hinh phat chung
article_55_clause_2_point_b,article_55_clause_2,article_55,55,2,b,Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên.,definition_or_list,neu cac hinh phat da tuyen la khac loai thi nguoi bi ket an phai chap hanh tat ca cac hinh phat da tuyen
article_60_clause_2_point_a,article_60_clause_2,article_60,60,2,a,"05 năm đối với các trường hợp xử phạt tiền, cải tạo không giam giữ hoặc xử phạt tù từ 03 năm trở xuống;",condition_or_rule,05 nam doi voi cac truong hop xu phat tien cai tao khong giam giu hoac xu phat tu tu 03 nam tro xuong
article_60_clause_2_point_b,article_60_clause_2,article_60,60,2,b,10 năm đối với các trường hợp xử phạt tù từ trên 03 năm đến 15 năm;,condition_or_rule,10 nam doi voi cac truong hop xu phat tu tu tren 03 nam den 15 nam
article_60_clause_2_point_c,article_60_clause_2,article_60,60,2,c,15 năm đối với các trường hợp xử phạt tù từ trên 15 năm đến 30 năm;,condition_or_rule,15 nam doi voi cac truong hop xu phat tu tu tren 15 nam den 30 nam
article_60_clause_2_point_d,article_60_clause_2,article_60,60,2,d,20 năm đối với các trường hợp xử phạt tù chung thân hoặc tử hình.,condition_or_rule,20 nam doi voi cac truong hop xu phat tu chung than hoac tu hinh
article_62_clause_2_point_a,article_62_clause_2,article_62,62,2,a,Sau khi bị kết án đã lập công;,condition_or_rule,sau khi bi ket an da lap cong
article_62_clause_2_point_b,article_62_clause_2,article_62,62,2,b,Mắc bệnh hiểm nghèo;,condition_or_rule,mac benh hiem ngheo
article_62_clause_2_point_c,article_62_clause_2,article_62,62,2,c,"Chấp hành tốt pháp luật, có hoàn cảnh gia đình đặc biệt khó khăn và xét thấy người đó không còn nguy hiểm cho xã hội nữa.",condition_or_rule,chap hanh tot phap luat co hoan canh gia dinh dac biet kho khan va xet thay nguoi do khong con nguy hiem cho xa hoi nua
article_66_clause_1_point_a,article_66_clause_1,article_66,66,1,a,Phạm tội lần đầu;,condition_or_rule,pham toi lan dau
article_66_clause_1_point_b,article_66_clause_1,article_66,66,1,b,"Có nhiều tiến bộ, có ý thức cải tạo tốt;",condition_or_rule,co nhieu tien bo co y thuc cai tao tot
article_66_clause_1_point_c,article_66_clause_1,article_66,66,1,c,Có nơi cư trú rõ ràng;,condition_or_rule,co noi cu tru ro rang
article_66_clause_1_point_d,article_66_clause_1,article_66,66,1,d,"Đã chấp hành xong hình phạt bổ sung là hình phạt tiền, nghĩa vụ bồi thường thiệt hại và án phí;",definition_or_list,da chap hanh xong hinh phat bo sung la hinh phat tien nghia vu boi thuong thiet hai va an phi
article_66_clause_1_point_d,article_66_clause_1,article_66,66,1,đ,"Đã chấp hành được ít nhất là một phần hai mức phạt tù có thời hạn hoặc ít nhất là 15 năm đối với trường hợp bị phạt tù chung thân nhưng đã được giảm xuống tù có thời hạn. Trường hợp người phạm tội là người có công với cách mạng, thân nhân của người có công với cách mạng, người đủ 70 tuổi trở lên, người khuyết tật nặng hoặc khuyết tật đặc biệt nặng, phụ nữ đang nuôi con dưới 36 tháng tuổi thì phải chấp hành được ít nhất là một phần ba mức phạt tù có thời hạn hoặc ít nhất là 12 năm đối với trường hợp bị phạt tù chung thân nhưng đã được giảm xuống tù có thời hạn;",penalty_frame,da chap hanh duoc it nhat la mot phan hai muc phat tu co thoi han hoac it nhat la 15 nam doi voi truong hop bi phat tu chung than nhung da duoc giam xuong tu co thoi han truong hop nguoi pham toi la nguoi co cong voi cach mang than nhan cua nguoi co cong voi cach mang nguoi du 70 tuoi tro len nguoi khuyet tat nang hoac khuyet tat dac biet nang phu nu dang nuoi con duoi 36 thang tuoi thi phai chap hanh duoc it nhat la mot phan ba muc phat tu co thoi han hoac it nhat la 12 nam doi voi truong hop bi phat tu chung than nhung da duoc giam xuong tu co thoi han
article_66_clause_1_point_e,article_66_clause_1,article_66,66,1,e,Không thuộc một trong các trường hợp phạm tội quy định tại khoản 2 Điều này.,condition_or_rule,khong thuoc mot trong cac truong hop pham toi quy dinh tai khoan 2 dieu nay
article_66_clause_2_point_a,article_66_clause_2,article_66,66,2,a,"Người bị kết án về một trong các tội quy định tại Chương XIII, Chương XXVI, Điều 299 của Bộ luật này; người bị kết án 10 năm tù trở lên về một trong các tội quy định tại Chương XIV của Bộ luật này do cố ý hoặc người bị kết án 07 năm tù trở lên đối với một trong các tội quy định tại các điều 168, 169, 248, 251 và 252 của Bộ luật này;",condition_or_rule,nguoi bi ket an ve mot trong cac toi quy dinh tai chuong xiii chuong xxvi dieu 299 cua bo luat nay nguoi bi ket an 10 nam tu tro len ve mot trong cac toi quy dinh tai chuong xiv cua bo luat nay do co y hoac nguoi bi ket an 07 nam tu tro len doi voi mot trong cac toi quy dinh tai cac dieu 168 169 248 251 va 252 cua bo luat nay
article_66_clause_2_point_b,article_66_clause_2,article_66,66,2,b,Người bị kết án tử hình được ân giảm hoặc thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này.,condition_or_rule,nguoi bi ket an tu hinh duoc an giam hoac thuoc truong hop quy dinh tai khoan 3 dieu 40 cua bo luat nay
article_67_clause_1_point_a,article_67_clause_1,article_67,67,1,a,Bị bệnh nặng thì được hoãn cho đến khi sức khỏe được hồi phục;,condition_or_rule,bi benh nang thi duoc hoan cho den khi suc khoe duoc hoi phuc
article_67_clause_1_point_b,article_67_clause_1,article_67,67,1,b,"Phụ nữ có thai hoặc đang nuôi con dưới 36 tháng tuổi, thì được hoãn cho đến khi con đủ 36 tháng tuổi;",condition_or_rule,phu nu co thai hoac dang nuoi con duoi 36 thang tuoi thi duoc hoan cho den khi con du 36 thang tuoi
article_67_clause_1_point_c,article_67_clause_1,article_67,67,1,c,"Là người lao động duy nhất trong gia đình, nếu phải chấp hành hình phạt tù thì gia đình sẽ gặp khó khăn đặc biệt, được hoãn đến 01 năm, trừ trường hợp người đó bị kết án về các tội xâm phạm an ninh quốc gia hoặc các tội khác là tội phạm rất nghiêm trọng, tội phạm đặc biệt nghiêm trọng;",definition_or_list,la nguoi lao dong duy nhat trong gia dinh neu phai chap hanh hinh phat tu thi gia dinh se gap kho khan dac biet duoc hoan den 01 nam tru truong hop nguoi do bi ket an ve cac toi xam pham an ninh quoc gia hoac cac toi khac la toi pham rat nghiem trong toi pham dac biet nghiem trong
article_67_clause_1_point_d,article_67_clause_1,article_67,67,1,d,"Bị kết án về tội phạm ít nghiêm trọng, do nhu cầu công vụ, thì được hoãn đến 01 năm.",condition_or_rule,bi ket an ve toi pham it nghiem trong do nhu cau cong vu thi duoc hoan den 01 nam
article_70_clause_2_point_a,article_70_clause_2,article_70,70,2,a,"01 năm trong trường hợp bị phạt cảnh cáo, phạt tiền, cải tạo không giam giữ, phạt tù nhưng được hưởng án treo;",penalty_frame,01 nam trong truong hop bi phat canh cao phat tien cai tao khong giam giu phat tu nhung duoc huong an treo
article_70_clause_2_point_b,article_70_clause_2,article_70,70,2,b,02 năm trong trong trường hợp bị phạt tù đến 05 năm;,penalty_frame,02 nam trong trong truong hop bi phat tu den 05 nam
article_70_clause_2_point_c,article_70_clause_2,article_70,70,2,c,03 năm trong trường hợp bị phạt tù từ trên 05 năm đến 15 năm;,penalty_frame,03 nam trong truong hop bi phat tu tu tren 05 nam den 15 nam
article_70_clause_2_point_d,article_70_clause_2,article_70,70,2,d,"05 năm trong trường hợp bị phạt tù từ trên 15 năm, tù chung thân hoặc tử hình nhưng đã được giảm án. Trường hợp người bị kết án đang chấp hành hình phạt bổ sung là quản chế, cấm cư trú, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định, tước một số quyền công dân mà thời hạn phải chấp hành dài hơn thời hạn quy định tại các điểm a, b và c khoản này thì thời hạn đương nhiên được xóa án tích sẽ hết vào thời điểm người đó chấp hành xong hình phạt bổ sung.",penalty_frame,05 nam trong truong hop bi phat tu tu tren 15 nam tu chung than hoac tu hinh nhung da duoc giam an truong hop nguoi bi ket an dang chap hanh hinh phat bo sung la quan che cam cu tru cam dam nhiem chuc vu cam hanh nghe hoac lam cong viec nhat dinh tuoc mot so quyen cong dan ma thoi han phai chap hanh dai hon thoi han quy dinh tai cac diem a b va c khoan nay thi thoi han duong nhien duoc xoa an tich se het vao thoi diem nguoi do chap hanh xong hinh phat bo sung
article_71_clause_2_point_a,article_71_clause_2,article_71,71,2,a,"01 năm trong trường hợp bị phạt cảnh cáo, phạt cải tạo không giam giữ, phạt tù nhưng được hưởng án treo;",penalty_frame,01 nam trong truong hop bi phat canh cao phat cai tao khong giam giu phat tu nhung duoc huong an treo
article_71_clause_2_point_b,article_71_clause_2,article_71,71,2,b,03 năm trong trường hợp bị phạt tù đến 05 năm;,penalty_frame,03 nam trong truong hop bi phat tu den 05 nam
article_71_clause_2_point_c,article_71_clause_2,article_71,71,2,c,05 năm trong trường hợp bị phạt tù từ trên 05 năm đến 15 năm;,penalty_frame,05 nam trong truong hop bi phat tu tu tren 05 nam den 15 nam
article_71_clause_2_point_d,article_71_clause_2,article_71,71,2,d,"07 năm trong trường hợp bị phạt tù trên 15 năm, tù chung thân hoặc tử hình nhưng đã được giảm án. Trường hợp người bị kết án đang chấp hành hình phạt bổ sung là quản chế, cấm cư trú, tước một số quyền công dân mà thời hạn phải chấp hành dài hơn thời hạn quy định tại điểm a, điểm b khoản này thì Tòa án quyết định việc xóa án tích từ khi người đó chấp hành xong hình phạt bổ sung.",penalty_frame,07 nam trong truong hop bi phat tu tren 15 nam tu chung than hoac tu hinh nhung da duoc giam an truong hop nguoi bi ket an dang chap hanh hinh phat bo sung la quan che cam cu tru tuoc mot so quyen cong dan ma thoi han phai chap hanh dai hon thoi han quy dinh tai diem a diem b khoan nay thi toa an quyet dinh viec xoa an tich tu khi nguoi do chap hanh xong hinh phat bo sung
article_75_clause_1_point_a,article_75_clause_1,article_75,75,1,a,Hành vi phạm tội được thực hiện nhân danh pháp nhân thương mại;,condition_or_rule,hanh vi pham toi duoc thuc hien nhan danh phap nhan thuong mai
article_75_clause_1_point_b,article_75_clause_1,article_75,75,1,b,Hành vi phạm tội được thực hiện vì lợi ích của pháp nhân thương mại;,condition_or_rule,hanh vi pham toi duoc thuc hien vi loi ich cua phap nhan thuong mai
article_75_clause_1_point_c,article_75_clause_1,article_75,75,1,c,"Hành vi phạm tội được thực hiện có sự chỉ đạo, điều hành hoặc chấp thuận của pháp nhân thương mại;",condition_or_rule,hanh vi pham toi duoc thuc hien co su chi dao dieu hanh hoac chap thuan cua phap nhan thuong mai
article_75_clause_1_point_d,article_75_clause_1,article_75,75,1,d,Chưa hết thời hiệu truy cứu trách nhiệm hình sự quy định tại khoản 2 và khoản 3 Điều 27 của Bộ luật này.,condition_or_rule,chua het thoi hieu truy cuu trach nhiem hinh su quy dinh tai khoan 2 va khoan 3 dieu 27 cua bo luat nay
article_81_clause_2_point_a,article_81_clause_2,article_81,81,2,a,"Cấm vay vốn của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài hoặc quỹ đầu tư;",condition_or_rule,cam vay von cua to chuc tin dung chi nhanh ngan hang nuoc ngoai hoac quy dau tu
article_81_clause_2_point_b,article_81_clause_2,article_81,81,2,b,"Cấm phát hành, chào bán chứng khoán;",condition_or_rule,cam phat hanh chao ban chung khoan
article_81_clause_2_point_c,article_81_clause_2,article_81,81,2,c,Cấm huy động vốn khách hàng;,condition_or_rule,cam huy dong von khach hang
article_81_clause_2_point_d,article_81_clause_2,article_81,81,2,d,"Cấm liên doanh, liên kết trong và ngoài nước;",condition_or_rule,cam lien doanh lien ket trong va ngoai nuoc
article_81_clause_2_point_d,article_81_clause_2,article_81,81,2,đ,Cấm hình thành quỹ tín thác bất động sản.,condition_or_rule,cam hinh thanh quy tin thac bat dong san
article_82_clause_1_point_a,article_82_clause_1,article_82,82,1,a,Các biện pháp tư pháp quy định tại Điều 47 và Điều 48 của Bộ luật này;,condition_or_rule,cac bien phap tu phap quy dinh tai dieu 47 va dieu 48 cua bo luat nay
article_82_clause_1_point_b,article_82_clause_1,article_82,82,1,b,Buộc khôi phục lại tình trạng ban đầu;,condition_or_rule,buoc khoi phuc lai tinh trang ban dau
article_82_clause_1_point_c,article_82_clause_1,article_82,82,1,c,"Buộc thực hiện một số biện pháp nhằm khắc phục, ngăn chặn hậu quả tiếp tục xảy ra.",condition_or_rule,buoc thuc hien mot so bien phap nham khac phuc ngan chan hau qua tiep tuc xay ra
article_82_clause_3_point_a,article_82_clause_3,article_82,82,3,a,"Buộc tháo dỡ công trình, phần công trình xây dựng không có giấy phép hoặc xây dựng không đúng với giấy phép;",condition_or_rule,buoc thao do cong trinh phan cong trinh xay dung khong co giay phep hoac xay dung khong dung voi giay phep
article_82_clause_3_point_b,article_82_clause_3,article_82,82,3,b,"Buộc khắc phục tình trạng ô nhiễm môi trường, lây lan dịch bệnh;",condition_or_rule,buoc khac phuc tinh trang o nhiem moi truong lay lan dich benh
