id,article_id,article_code,owner_id,owner_kind,exception_type,text,normalized_text
exception_condition_condition_article_91_clause_7,article_91,91,condition_article_91_clause_7,Condition,exemption_or_exception,"Án đã tuyên đối với người chưa đủ 16 tuổi phạm tội, thì không tính để xác định tái phạm hoặc tái phạm nguy hiểm. TRƯỜNG HỢP ĐƯỢC MIỄN TRÁCH NHIỆM HÌNH SỰ",an da tuyen doi voi nguoi chua du 16 tuoi pham toi thi khong tinh de xac dinh tai pham hoac tai pham nguy hiem truong hop duoc mien trach nhiem hinh su
exception_condition_condition_article_92_clause_0,article_92,92,condition_article_92_clause_0,Condition,exemption_or_exception,"Cơ quan điều tra, Viện kiểm sát hoặc Tòa án chỉ quyết định miễn trách nhiệm hình sự và áp dụng biện pháp khiển trách, hòa giải tại cộng đồng hoặc biện pháp giáo dục tại xã, phường, thị trấn, nếu người dưới 18 tuổi phạm tội hoặc người đại diện hợp pháp của họ đồng ý với việc áp dụng một trong các biện pháp này.",co quan dieu tra vien kiem sat hoac toa an chi quyet dinh mien trach nhiem hinh su va ap dung bien phap khien trach hoa giai tai cong dong hoac bien phap giao duc tai xa phuong thi tran neu nguoi duoi 18 tuoi pham toi hoac nguoi dai dien hop phap cua ho dong y voi viec ap dung mot trong cac bien phap nay
exception_condition_condition_article_94_clause_2,article_94,94,condition_article_94_clause_2,Condition,exemption_or_exception,"Cơ quan điều tra, Viện kiểm sát hoặc Tòa án phối hợp với Ủy ban nhân dân cấp xã tổ chức việc hòa giải tại cộng đồng khi người bị hại hoặc người đại diện hợp pháp của người bị hại đã tự nguyện hòa giải và đề nghị miễn trách nhiệm hình sự.",co quan dieu tra vien kiem sat hoac toa an phoi hop voi uy ban nhan dan cap xa to chuc viec hoa giai tai cong dong khi nguoi bi hai hoac nguoi dai dien hop phap cua nguoi bi hai da tu nguyen hoa giai va de nghi mien trach nhiem hinh su
exception_condition_condition_article_105_clause_2,article_105,105,condition_article_105_clause_2,Condition,exemption_or_exception,"Người dưới 18 tuổi phạm tội bị phạt cải tạo không giam giữ hoặc phạt tù, nếu lập công hoặc mắc bệnh hiểm nghèo, thì được xét giảm ngay và có thể được miễn chấp hành phần hình phạt còn lại.",nguoi duoi 18 tuoi pham toi bi phat cai tao khong giam giu hoac phat tu neu lap cong hoac mac benh hiem ngheo thi duoc xet giam ngay va co the duoc mien chap hanh phan hinh phat con lai
exception_condition_condition_article_110_clause_4,article_110,110,condition_article_110_clause_4,Condition,exemption_or_exception,"Người đã nhận làm gián điệp, nhưng không thực hiện nhiệm vụ được giao và tự thú, thành khẩn khai báo với cơ quan nhà nước có thẩm quyền, thì được miễn trách nhiệm hình sự về tội này.",nguoi da nhan lam gian diep nhung khong thuc hien nhiem vu duoc giao va tu thu thanh khan khai bao voi co quan nha nuoc co tham quyen thi duoc mien trach nhiem hinh su ve toi nay
exception_condition_condition_article_148_clause_1,article_148,148,condition_article_148_clause_1,Condition,exemption_or_exception,"Người nào biết mình bị nhiễm HIV mà cố ý lây truyền HIV cho người khác, trừ trường hợp nạn nhân đã biết về tình trạng nhiễm HIV của người bị HIV và tự nguyện quan hệ tình dục",nguoi nao biet minh bi nhiem hiv ma co y lay truyen hiv cho nguoi khac tru truong hop nan nhan da biet ve tinh trang nhiem hiv cua nguoi bi hiv va tu nguyen quan he tinh duc
exception_condition_condition_article_151_clause_1_point_a,article_151,151,condition_article_151_clause_1_point_a,Condition,exemption_or_exception,"Chuyển giao hoặc tiếp nhận người dưới 16 tuổi để giao, nhận tiền, tài sản hoặc lợi ích vật chất khác, trừ trường hợp vì mục đích nhân đạo;",chuyen giao hoac tiep nhan nguoi duoi 16 tuoi de giao nhan tien tai san hoac loi ich vat chat khac tru truong hop vi muc dich nhan dao
exception_condition_condition_article_200_clause_1_point_d,article_200,200,condition_article_200_clause_1_point_d,Condition,exemption_or_exception,"Sử dụng hóa đơn, chứng từ không hợp pháp để hạch toán hàng hóa, nguyên liệu đầu vào trong hoạt động phát sinh nghĩa vụ thuế làm giảm số tiền thuế phải nộp hoặc làm tăng số tiền thuế được miễn, số tiền thuế được giảm hoặc tăng số tiền thuế được khấu trừ, số tiền thuế được hoàn;",su dung hoa don chung tu khong hop phap de hach toan hang hoa nguyen lieu dau vao trong hoat dong phat sinh nghia vu thue lam giam so tien thue phai nop hoac lam tang so tien thue duoc mien so tien thue duoc giam hoac tang so tien thue duoc khau tru so tien thue duoc hoan
exception_condition_condition_article_206_clause_1_point_a,article_206,206,condition_article_206_clause_1_point_a,Condition,exemption_or_exception,"Cấp tín dụng cho trường hợp không được cấp tín dụng, trừ trường hợp cấp dưới hình thức phát hành thẻ tín dụng;",cap tin dung cho truong hop khong duoc cap tin dung tru truong hop cap duoi hinh thuc phat hanh the tin dung
exception_condition_condition_article_206_clause_1_point_e,article_206,206,condition_article_206_clause_1_point_e,Condition,exemption_or_exception,"Cấp tín dụng vượt giới hạn so với vốn tự có đối với một khách hàng và người có liên quan, trừ trường hợp có chấp thuận của người có thẩm quyền theo quy định của pháp luật;",cap tin dung vuot gioi han so voi von tu co doi voi mot khach hang va nguoi co lien quan tru truong hop co chap thuan cua nguoi co tham quyen theo quy dinh cua phap luat
exception_condition_condition_article_213_clause_1_point_d,article_213,213,condition_article_213_clause_1_point_d,Condition,exemption_or_exception,"Tự gây thiệt hại về tài sản, sức khỏe của mình để hưởng quyền lợi bảo hiểm, trừ trường hợp luật có quy định khác.",tu gay thiet hai ve tai san suc khoe cua minh de huong quyen loi bao hiem tru truong hop luat co quy dinh khac
exception_condition_condition_article_238_clause_1_point_d,article_238,238,condition_article_238_clause_1_point_d,Condition,exemption_or_exception,"Sử dụng chất nổ, gây nổ, gây cháy trong phạm vi bảo vệ công trình thủy lợi, đê điều, công trình phòng, chống thiên tai, công trình bảo vệ, khai thác, sử dụng, quan trắc, giám sát tài nguyên nước, công trình phòng, chống và khắc phục hậu quả tác hại do nước gây ra, trừ trường hợp có giấy phép hoặc trường hợp khẩn cấp do luật định;",su dung chat no gay no gay chay trong pham vi bao ve cong trinh thuy loi de dieu cong trinh phong chong thien tai cong trinh bao ve khai thac su dung quan trac giam sat tai nguyen nuoc cong trinh phong chong va khac phuc hau qua tac hai do nuoc gay ra tru truong hop co giay phep hoac truong hop khan cap do luat dinh
exception_condition_condition_article_240_clause_1_point_a,article_240,240,condition_article_240_clause_1_point_a,Condition,exemption_or_exception,"Đưa ra hoặc cho phép đưa ra khỏi vùng có dịch bệnh động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác có khả năng lây truyền dịch bệnh nguy hiểm cho người, trừ trường hợp pháp luật có quy định khác;",dua ra hoac cho phep dua ra khoi vung co dich benh dong vat thuc vat san pham dong vat thuc vat hoac vat pham khac co kha nang lay truyen dich benh nguy hiem cho nguoi tru truong hop phap luat co quy dinh khac
exception_condition_condition_article_241_clause_1_point_a,article_241,241,condition_article_241_clause_1_point_a,Condition,exemption_or_exception,"Đưa vào, mang ra hoặc cho phép đưa vào, mang ra khỏi vùng có dịch động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác bị nhiễm bệnh hoặc mang mầm bệnh, trừ trường hợp pháp luật có quy định khác;",dua vao mang ra hoac cho phep dua vao mang ra khoi vung co dich dong vat thuc vat san pham dong vat thuc vat hoac vat pham khac bi nhiem benh hoac mang mam benh tru truong hop phap luat co quy dinh khac
exception_condition_condition_article_247_clause_4,article_247,247,condition_article_247_clause_4,Condition,exemption_or_exception,"Người nào phạm tội thuộc khoản 1 Điều này, nhưng đã tự nguyện phá bỏ, giao nộp cho cơ quan chức năng có thẩm quyền trước khi thu hoạch, thì có thể được miễn trách nhiệm hình sự.",nguoi nao pham toi thuoc khoan 1 dieu nay nhung da tu nguyen pha bo giao nop cho co quan chuc nang co tham quyen truoc khi thu hoach thi co the duoc mien trach nhiem hinh su
exception_condition_condition_article_329_clause_1,article_329,329,condition_article_329_clause_1,Condition,exemption_or_exception,Người nào đủ 18 tuổi trở lên mua dâm người dưới 18 tuổi trừ trường hợp quy định tại điểm b khoản 1 Điều 142 của Bộ luật này,nguoi nao du 18 tuoi tro len mua dam nguoi duoi 18 tuoi tru truong hop quy dinh tai diem b khoan 1 dieu 142 cua bo luat nay
exception_condition_condition_article_364_clause_7,article_364,364,condition_article_364_clause_7,Condition,exemption_or_exception,"Người bị ép buộc đưa hối lộ mà chủ động khai báo trước khi bị phát giác, thì được coi là không có tội và được trả lại toàn bộ của đã dùng để đưa hối lộ. Người đưa hối lộ tuy không bị ép buộc nhưng đã chủ động khai báo trước khi bị phát giác, thì có thể được miễn trách nhiệm hình sự và được trả lại một phần hoặc toàn bộ của đã dùng để đưa hối lộ.",nguoi bi ep buoc dua hoi lo ma chu dong khai bao truoc khi bi phat giac thi duoc coi la khong co toi va duoc tra lai toan bo cua da dung de dua hoi lo nguoi dua hoi lo tuy khong bi ep buoc nhung da chu dong khai bao truoc khi bi phat giac thi co the duoc mien trach nhiem hinh su va duoc tra lai mot phan hoac toan bo cua da dung de dua hoi lo
exception_condition_condition_article_365_clause_6,article_365,365,condition_article_365_clause_6,Condition,exemption_or_exception,"Người môi giới hối lộ mà chủ động khai báo trước khi bị phát giác, thì có thể được miễn trách nhiệm hình sự.",nguoi moi gioi hoi lo ma chu dong khai bao truoc khi bi phat giac thi co the duoc mien trach nhiem hinh su
exception_condition_condition_article_379_clause_1,article_379,379,condition_article_379_clause_1,Condition,exemption_or_exception,"Người nào có thẩm quyền mà cố ý không ra quyết định thi hành án hoặc không thi hành quyết định thi hành bản án, quyết định của Tòa án thuộc một trong các trường hợp sau đây",nguoi nao co tham quyen ma co y khong ra quyet dinh thi hanh an hoac khong thi hanh quyet dinh thi hanh ban an quyet dinh cua toa an thuoc mot trong cac truong hop sau day
exception_condition_condition_article_379_clause_1_point_d,article_379,379,condition_article_379_clause_1_point_d,Condition,exemption_or_exception,"Dẫn đến người bị kết án, người phải chấp hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 50.000.000 đồng đến dưới 200.000.000 đồng.",dan den nguoi bi ket an nguoi phai chap hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 50 000 000 dong den duoi 200 000 000 dong
exception_condition_condition_article_379_clause_2_point_c,article_379,379,condition_article_379_clause_2_point_c,Condition,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 200.000.000 đồng đến dưới 1.000.000.000 đồng.",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 200 000 000 dong den duoi 1 000 000 000 dong
exception_condition_condition_article_379_clause_3_point_b,article_379,379,condition_article_379_clause_3_point_b,Condition,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 1.000.000.000 đồng trở lên.",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 1 000 000 000 dong tro len
exception_condition_condition_article_381_clause_1_point_c,article_381,381,condition_article_381_clause_1_point_c,Condition,exemption_or_exception,"Dẫn đến người bị kết án, người phải chấp hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 50.000.000 đồng đến dưới 200.000.000 đồng;",dan den nguoi bi ket an nguoi phai chap hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 50 000 000 dong den duoi 200 000 000 dong
exception_condition_condition_article_381_clause_2_point_c,article_381,381,condition_article_381_clause_2_point_c,Condition,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 200.000.000 đồng trở lên;",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 200 000 000 dong tro len
exception_condition_condition_article_385_clause_2_point_b,article_385,385,condition_article_385_clause_2_point_b,Condition,exemption_or_exception,"Dẫn đến bị can, bị cáo, người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 100.000.000 đồng trở lên.",dan den bi can bi cao nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 100 000 000 dong tro len
exception_condition_condition_article_390_clause_2,article_390,390,condition_article_390_clause_2,Condition,exemption_or_exception,"Người không tố giác nếu đã có hành động can ngăn người phạm tội hoặc hạn chế tác hại của tội phạm, thì có thể được miễn trách nhiệm hình sự hoặc miễn hình phạt.",nguoi khong to giac neu da co hanh dong can ngan nguoi pham toi hoac han che tac hai cua toi pham thi co the duoc mien trach nhiem hinh su hoac mien hinh phat
exception_condition_condition_article_426_clause_1,article_426,426,condition_article_426_clause_1,Condition,exemption_or_exception,"Kể từ ngày 01 tháng 7 năm 2025, Luật này được áp dụng như sau: a) Các quy định tại Điều 1 của Luật này được áp dụng để khởi tố, điều tra, truy tố, xét xử và thi hành án đối với người thực hiện hành vi phạm tội từ 0 giờ 00 phút ngày 01 tháng 7 năm 2025; b) Quy định có lợi cho người phạm tội tại các điều 40, 63, 109, 110, 114, 194, 248, 250, 251, 353, 354 và 421 của Bộ luật Hình sự số 100/2015/QH13 đã được sửa đổi, bổ sung một số điều theo Luật số 12/2017/QH14 và Luật số 59/2024/QH15 (sau đây gọi là Bộ luật Hình sự) được sửa đổi, bổ sung tại các khoản 1, 4, 5, 6, 7, 10, 18, 22, 23 và 29 Điều 1 của Luật này và các quy định khác có lợi cho người phạm tội thì được áp dụng đối với cả những hành vi phạm tội xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới bị phát hiện hoặc đang bị điều tra, truy tố, xét xử; c) Quy định không có lợi cho người phạm tội tại các điều 63, 192, 193, 194, 195, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 248, 249, 250, 251, 252, 255, 317, 353, 354, 355, 356, 357, 358 và 359 của Bộ luật Hình sự được sửa đổi, bổ sung tại các khoản 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27 và 28 Điều 1 của Luật này và các quy định khác không có lợi cho người phạm tội thì không áp dụng đối với những hành vi xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới phát hiện hoặc đang bị điều tra, truy tố, xét xử hoặc đối với người đang được xét giảm thời hạn chấp hành hình phạt, xóa án tích; trong trường hợp này, áp dụng quy định tương ứng của các văn bản quy phạm pháp luật về hình sự có hiệu lực trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 để giải quyết, trừ trường hợp quy định tại khoản 4 Điều này; d) Đối với những hành vi phạm tội đã có bản án, quyết định của Tòa án đã có hiệu lực pháp luật trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 thì không căn cứ vào những quy định của Luật này có nội dung khác so với các điều luật đã được áp dụng khi tuyên án để kháng nghị giám đốc thẩm; trường hợp kháng nghị dựa vào căn cứ khác hoặc đã kháng nghị trước ngày 01 tháng 7 năm 2025 thì việc xét xử giám đốc thẩm được áp dụng quy định tại điểm b và điểm c khoản này.",ke tu ngay 01 thang 7 nam 2025 luat nay duoc ap dung nhu sau a cac quy dinh tai dieu 1 cua luat nay duoc ap dung de khoi to dieu tra truy to xet xu va thi hanh an doi voi nguoi thuc hien hanh vi pham toi tu 0 gio 00 phut ngay 01 thang 7 nam 2025 b quy dinh co loi cho nguoi pham toi tai cac dieu 40 63 109 110 114 194 248 250 251 353 354 va 421 cua bo luat hinh su so 100 2015 qh13 da duoc sua doi bo sung mot so dieu theo luat so 12 2017 qh14 va luat so 59 2024 qh15 sau day goi la bo luat hinh su duoc sua doi bo sung tai cac khoan 1 4 5 6 7 10 18 22 23 va 29 dieu 1 cua luat nay va cac quy dinh khac co loi cho nguoi pham toi thi duoc ap dung doi voi ca nhung hanh vi pham toi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi bi phat hien hoac dang bi dieu tra truy to xet xu c quy dinh khong co loi cho nguoi pham toi tai cac dieu 63 192 193 194 195 235 236 237 238 239 240 241 242 243 244 245 246 248 249 250 251 252 255 317 353 354 355 356 357 358 va 359 cua bo luat hinh su duoc sua doi bo sung tai cac khoan 4 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 va 28 dieu 1 cua luat nay va cac quy dinh khac khong co loi cho nguoi pham toi thi khong ap dung doi voi nhung hanh vi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi phat hien hoac dang bi dieu tra truy to xet xu hoac doi voi nguoi dang duoc xet giam thoi han chap hanh hinh phat xoa an tich trong truong hop nay ap dung quy dinh tuong ung cua cac van ban quy pham phap luat ve hinh su co hieu luc truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 de giai quyet tru truong hop quy dinh tai khoan 4 dieu nay d doi voi nhung hanh vi pham toi da co ban an quyet dinh cua toa an da co hieu luc phap luat truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 thi khong can cu vao nhung quy dinh cua luat nay co noi dung khac so voi cac dieu luat da duoc ap dung khi tuyen an de khang nghi giam doc tham truong hop khang nghi dua vao can cu khac hoac da khang nghi truoc ngay 01 thang 7 nam 2025 thi viec xet xu giam doc tham duoc ap dung quy dinh tai diem b va diem c khoan nay
exception_condition_condition_article_426_clause_2,article_426,426,condition_article_426_clause_2,Condition,exemption_or_exception,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại các điều 109, 110, 114, 194, 250, 353, 354 và 421 của Bộ luật Hình sự hoặc thuộc trường hợp quy định tại điểm c khoản 3 Điều 40 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 1 Điều 1 của Luật này mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân.",hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai cac dieu 109 110 114 194 250 353 354 va 421 cua bo luat hinh su hoac thuoc truong hop quy dinh tai diem c khoan 3 dieu 40 cua bo luat hinh su duoc sua doi bo sung tai khoan 1 dieu 1 cua luat nay ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than
exception_condition_condition_article_426_clause_3,article_426,426,condition_article_426_clause_3,Condition,exemption_or_exception,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại Điều 248 hoặc Điều 251 của Bộ luật Hình sự mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân đối với các trường hợp sau: a) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt bằng hoặc thấp hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này; b) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt lớn hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này mà người phạm tội không phải là người chủ mưu, cầm đầu, chỉ huy hoặc không có 02 tình tiết tăng nặng trở lên.",hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai dieu 248 hoac dieu 251 cua bo luat hinh su ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than doi voi cac truong hop sau a khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat bang hoac thap hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay b khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat lon hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay ma nguoi pham toi khong phai la nguoi chu muu cam dau chi huy hoac khong co 02 tinh tiet tang nang tro len
exception_condition_condition_article_426_clause_5,article_426,426,condition_article_426_clause_5,Condition,exemption_or_exception,Hình phạt tù chung thân đã tuyên trước ngày 01 tháng 7 năm 2025 khi xét giảm mức hình phạt đã tuyên đối với người phạm tội về các tội quy định tại Điều 353 và Điều 354 của Bộ luật Hình sự thì không áp dụng quy định tại điểm a khoản 4 Điều 1 của Luật này khi xét giảm mức hình phạt đã tuyên.,hinh phat tu chung than da tuyen truoc ngay 01 thang 7 nam 2025 khi xet giam muc hinh phat da tuyen doi voi nguoi pham toi ve cac toi quy dinh tai dieu 353 va dieu 354 cua bo luat hinh su thi khong ap dung quy dinh tai diem a khoan 4 dieu 1 cua luat nay khi xet giam muc hinh phat da tuyen
exception_condition_condition_article_426_clause_1_point_c,article_426,426,condition_article_426_clause_1_point_c,Condition,exemption_or_exception,"Quy định không có lợi cho người phạm tội tại các điều 63, 192, 193, 194, 195, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 248, 249, 250, 251, 252, 255, 317, 353, 354, 355, 356, 357, 358 và 359 của Bộ luật Hình sự được sửa đổi, bổ sung tại các khoản 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27 và 28 Điều 1 của Luật này và các quy định khác không có lợi cho người phạm tội thì không áp dụng đối với những hành vi xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới phát hiện hoặc đang bị điều tra, truy tố, xét xử hoặc đối với người đang được xét giảm thời hạn chấp hành hình phạt, xóa án tích; trong trường hợp này, áp dụng quy định tương ứng của các văn bản quy phạm pháp luật về hình sự có hiệu lực trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 để giải quyết, trừ trường hợp quy định tại khoản 4 Điều này;",quy dinh khong co loi cho nguoi pham toi tai cac dieu 63 192 193 194 195 235 236 237 238 239 240 241 242 243 244 245 246 248 249 250 251 252 255 317 353 354 355 356 357 358 va 359 cua bo luat hinh su duoc sua doi bo sung tai cac khoan 4 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 va 28 dieu 1 cua luat nay va cac quy dinh khac khong co loi cho nguoi pham toi thi khong ap dung doi voi nhung hanh vi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi phat hien hoac dang bi dieu tra truy to xet xu hoac doi voi nguoi dang duoc xet giam thoi han chap hanh hinh phat xoa an tich trong truong hop nay ap dung quy dinh tuong ung cua cac van ban quy pham phap luat ve hinh su co hieu luc truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 de giai quyet tru truong hop quy dinh tai khoan 4 dieu nay
